routeId	routeName	station	navigationRoute	manualGuideOnly	supported	inApp	supportType	source	lat	lon
tokaido	JR 東海道線｜東京〜熱海	東京	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.6812	139.7671
tokaido	JR 東海道線｜東京〜熱海	新橋	True	False	True	True	static_detail		35.6662	139.7586
tokaido	JR 東海道線｜東京〜熱海	品川	True	False	True	True	static_detail		35.6285	139.7388
tokaido	JR 東海道線｜東京〜熱海	川崎	True	False	True	True	static_detail		35.5313	139.6968
tokaido	JR 東海道線｜東京〜熱海	横浜	True	False	True	True	static_detail		35.466	139.622
tokaido	JR 東海道線｜東京〜熱海	戸塚	True	False	True	True	static_detail		35.4004	139.5343
tokaido	JR 東海道線｜東京〜熱海	大船	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.354	139.5311
tokaido	JR 東海道線｜東京〜熱海	藤沢	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.3389	139.4875
tokaido	JR 東海道線｜東京〜熱海	辻堂	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.337	139.447
tokaido	JR 東海道線｜東京〜熱海	茅ケ崎	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.3307	139.4072
tokaido	JR 東海道線｜東京〜熱海	平塚	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.3271	139.349
tokaido	JR 東海道線｜東京〜熱海	大磯	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.3114	139.313
tokaido	JR 東海道線｜東京〜熱海	二宮	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.2982	139.2569
tokaido	JR 東海道線｜東京〜熱海	国府津	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.2808	139.2129
tokaido	JR 東海道線｜東京〜熱海	鴨宮	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.2757	139.1802
tokaido	JR 東海道線｜東京〜熱海	小田原	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.2564	139.1559
tokaido	JR 東海道線｜東京〜熱海	早川	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.2389	139.1452
tokaido	JR 東海道線｜東京〜熱海	根府川	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.2026	139.1385
tokaido	JR 東海道線｜東京〜熱海	真鶴	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.1567	139.1324
tokaido	JR 東海道線｜東京〜熱海	湯河原	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.146	139.102
tokaido	JR 東海道線｜東京〜熱海	熱海	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jt-tokaidohome-all-info/	35.1032	139.0777
yokosuka	JR 横須賀線｜東京〜久里浜	東京	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.6812	139.7671
yokosuka	JR 横須賀線｜東京〜久里浜	新橋	True	False	True	True	static_detail		35.6662	139.7586
yokosuka	JR 横須賀線｜東京〜久里浜	品川	True	False	True	True	static_detail		35.6285	139.7388
yokosuka	JR 横須賀線｜東京〜久里浜	西大井	True	False	True	True	static_detail		35.6016	139.7216
yokosuka	JR 横須賀線｜東京〜久里浜	武蔵小杉	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.575	139.663
yokosuka	JR 横須賀線｜東京〜久里浜	新川崎	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.5514	139.6715
yokosuka	JR 横須賀線｜東京〜久里浜	横浜	True	False	True	True	static_detail		35.466	139.622
yokosuka	JR 横須賀線｜東京〜久里浜	保土ケ谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.4468	139.5997
yokosuka	JR 横須賀線｜東京〜久里浜	東戸塚	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.43	139.5567
yokosuka	JR 横須賀線｜東京〜久里浜	戸塚	True	False	True	True	static_detail		35.4004	139.5343
yokosuka	JR 横須賀線｜東京〜久里浜	大船	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.354	139.5311
yokosuka	JR 横須賀線｜東京〜久里浜	北鎌倉	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.3372	139.5452
yokosuka	JR 横須賀線｜東京〜久里浜	鎌倉	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.319	139.5504
yokosuka	JR 横須賀線｜東京〜久里浜	逗子	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.2975	139.5785
yokosuka	JR 横須賀線｜東京〜久里浜	東逗子	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.2987	139.601
yokosuka	JR 横須賀線｜東京〜久里浜	田浦	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.2925	139.6375
yokosuka	JR 横須賀線｜東京〜久里浜	横須賀	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.284	139.6556
yokosuka	JR 横須賀線｜東京〜久里浜	衣笠	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.2571	139.6613
yokosuka	JR 横須賀線｜東京〜久里浜	久里浜	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/	35.2331	139.7009
keihin	JR 京浜東北・根岸線｜大宮〜大船	大宮	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.9064	139.6239
keihin	JR 京浜東北・根岸線｜大宮〜大船	さいたま新都心	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.8938	139.6336
keihin	JR 京浜東北・根岸線｜大宮〜大船	与野	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.8845	139.6389
keihin	JR 京浜東北・根岸線｜大宮〜大船	北浦和	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.8722	139.6454
keihin	JR 京浜東北・根岸線｜大宮〜大船	浦和	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.8585	139.6571
keihin	JR 京浜東北・根岸線｜大宮〜大船	南浦和	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.8476	139.6691
keihin	JR 京浜東北・根岸線｜大宮〜大船	蕨	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.828	139.6904
keihin	JR 京浜東北・根岸線｜大宮〜大船	西川口	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.8156	139.7044
keihin	JR 京浜東北・根岸線｜大宮〜大船	川口	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.802	139.7174
keihin	JR 京浜東北・根岸線｜大宮〜大船	赤羽	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.778	139.7209
keihin	JR 京浜東北・根岸線｜大宮〜大船	東十条	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.7647	139.7269
keihin	JR 京浜東北・根岸線｜大宮〜大船	王子	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.753	139.738
keihin	JR 京浜東北・根岸線｜大宮〜大船	上中里	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.7473	139.7468
keihin	JR 京浜東北・根岸線｜大宮〜大船	田端	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.7381	139.7609
keihin	JR 京浜東北・根岸線｜大宮〜大船	西日暮里	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.7321	139.7668
keihin	JR 京浜東北・根岸線｜大宮〜大船	日暮里	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.7278	139.7709
keihin	JR 京浜東北・根岸線｜大宮〜大船	鶯谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.7215	139.778
keihin	JR 京浜東北・根岸線｜大宮〜大船	上野	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.7142	139.7774
keihin	JR 京浜東北・根岸線｜大宮〜大船	御徒町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.7075	139.7747
keihin	JR 京浜東北・根岸線｜大宮〜大船	秋葉原	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.6984	139.7731
keihin	JR 京浜東北・根岸線｜大宮〜大船	神田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.6917	139.7709
keihin	JR 京浜東北・根岸線｜大宮〜大船	東京	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.6812	139.7671
keihin	JR 京浜東北・根岸線｜大宮〜大船	有楽町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.675	139.7633
keihin	JR 京浜東北・根岸線｜大宮〜大船	新橋	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.6662	139.7586
keihin	JR 京浜東北・根岸線｜大宮〜大船	浜松町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.6554	139.7571
keihin	JR 京浜東北・根岸線｜大宮〜大船	田町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.6457	139.7476
keihin	JR 京浜東北・根岸線｜大宮〜大船	高輪ゲートウェイ	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.6357	139.7407
keihin	JR 京浜東北・根岸線｜大宮〜大船	品川	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.6285	139.7388
keihin	JR 京浜東北・根岸線｜大宮〜大船	大井町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.6063	139.7348
keihin	JR 京浜東北・根岸線｜大宮〜大船	大森	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.5887	139.728
keihin	JR 京浜東北・根岸線｜大宮〜大船	蒲田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.5625	139.716
keihin	JR 京浜東北・根岸線｜大宮〜大船	川崎	True	False	True	True	static_detail		35.5313	139.6968
keihin	JR 京浜東北・根岸線｜大宮〜大船	鶴見	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.5084	139.676
keihin	JR 京浜東北・根岸線｜大宮〜大船	新子安	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.4868	139.6547
keihin	JR 京浜東北・根岸線｜大宮〜大船	東神奈川	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.478	139.6334
keihin	JR 京浜東北・根岸線｜大宮〜大船	横浜	True	False	True	True	static_detail		35.466	139.622
keihin	JR 京浜東北・根岸線｜大宮〜大船	桜木町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.4509	139.6312
keihin	JR 京浜東北・根岸線｜大宮〜大船	関内	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.443	139.636
keihin	JR 京浜東北・根岸線｜大宮〜大船	石川町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.4386	139.6435
keihin	JR 京浜東北・根岸線｜大宮〜大船	山手	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.4267	139.6464
keihin	JR 京浜東北・根岸線｜大宮〜大船	根岸	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.4157	139.636
keihin	JR 京浜東北・根岸線｜大宮〜大船	磯子	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.4005	139.6186
keihin	JR 京浜東北・根岸線｜大宮〜大船	新杉田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.3869	139.619
keihin	JR 京浜東北・根岸線｜大宮〜大船	洋光台	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.3786	139.5967
keihin	JR 京浜東北・根岸線｜大宮〜大船	港南台	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.3751	139.5762
keihin	JR 京浜東北・根岸線｜大宮〜大船	本郷台	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.3679	139.5504
keihin	JR 京浜東北・根岸線｜大宮〜大船	大船	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jk-keihin-negishiall-info/	35.354	139.5311
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	八王子	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.6556	139.3389
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	片倉	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.6397	139.3415
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	八王子みなみ野	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.63	139.3307
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	相原	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.6069	139.3315
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	橋本	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.5949	139.3444
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	相模原	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.581	139.3706
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	矢部	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.5733	139.3861
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	淵野辺	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.5697	139.3954
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	古淵	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.5568	139.4196
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	町田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.542	139.4451
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	成瀬	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.5354	139.4733
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	長津田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.5317	139.4949
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	十日市場	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.5263	139.5168
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	中山	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.5147	139.5397
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	鴨居	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.5108	139.5673
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	小机	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.5085	139.5995
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	新横浜	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.5075	139.6176
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	菊名	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.5098	139.6306
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	大口	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.4924	139.6463
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	東神奈川	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.478	139.6334
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	横浜	True	False	True	True	static_detail		35.466	139.622
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	桜木町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.4509	139.6312
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	関内	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.443	139.636
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	石川町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.4386	139.6435
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	山手	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.4267	139.6464
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	根岸	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.4157	139.636
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	磯子	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.4005	139.6186
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	新杉田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.3869	139.619
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	洋光台	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.3786	139.5967
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	港南台	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.3751	139.5762
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	本郷台	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.3679	139.5504
yokohama	JR 横浜線・根岸線直通｜八王子〜大船	大船	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jh-yokohama-negishiall-info/	35.354	139.5311
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	宇都宮	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.5594	139.8987
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	雀宮	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.4938	139.8728
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	石橋	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.4368	139.8662
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	自治医大	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.3955	139.8544
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	小金井	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.3744	139.8425
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	小山	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.3127	139.8063
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	間々田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.2574	139.7613
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	野木	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.2299	139.7407
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	古河	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.1942	139.7095
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	栗橋	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.1364	139.6943
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	東鷲宮	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.0895	139.679
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	久喜	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.0658	139.6773
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	新白岡	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.0386	139.6725
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	白岡	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.0178	139.6669
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	蓮田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.9814	139.6526
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	東大宮	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.9489	139.6403
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	土呂	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.9315	139.6326
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	大宮	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.9064	139.6239
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	浦和	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.8585	139.6571
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	赤羽	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.778	139.7209
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	池袋	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.7303	139.71
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	新宿	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.6896	139.7006
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	渋谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.658	139.7016
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	恵比寿	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.6467	139.7101
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	大崎	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.6197	139.7286
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	西大井	True	False	True	True	static_detail		35.6016	139.7216
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	武蔵小杉	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.575	139.663
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	新川崎	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.5514	139.6715
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	横浜	True	False	True	True	static_detail		35.466	139.622
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	保土ケ谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.4468	139.5997
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	東戸塚	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.43	139.5567
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	戸塚	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.4004	139.5343
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	大船	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.354	139.5311
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	北鎌倉	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.3372	139.5452
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	鎌倉	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.319	139.5504
shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	逗子	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	35.2975	139.5785
shonan_t	JR 湘南新宿ライン｜高崎〜小田原	高崎	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.3222	139.0124
shonan_t	JR 湘南新宿ライン｜高崎〜小田原	倉賀野	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.3003	139.0499
shonan_t	JR 湘南新宿ライン｜高崎〜小田原	新町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.2725	139.1056
shonan_t	JR 湘南新宿ライン｜高崎〜小田原	神保原	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.2539	139.1495
shonan_t	JR 湘南新宿ライン｜高崎〜小田原	本庄	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.2363	139.1883
shonan_t	JR 湘南新宿ライン｜高崎〜小田原	岡部	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.2055	139.2375
shonan_t	JR 湘南新宿ライン｜高崎〜小田原	深谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.1913	139.2815
shonan_t	JR 湘南新宿ライン｜高崎〜小田原	籠原	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.1745	139.3307
shonan_t	JR 湘南新宿ライン｜高崎〜小田原	熊谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.1396	139.3894
shonan_t	JR 湘南新宿ライン｜高崎〜小田原	行田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.1139	139.4328
shonan_t	JR 湘南新宿ライン｜高崎〜小田原	吹上	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.1032	139.4531
shonan_t	JR 湘南新宿ライン｜高崎〜小田原	北鴻巣	True	False	True	True	dynamic_all	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/	36.0853	139.4768
